idVotacao,idPartido,sim,nao
744,5,3,1
744,6,40,0
744,7,7,0
744,8,18,0
744,9,8,0
744,10,19,1
744,11,1,0
744,12,1,5
744,13,3,13
744,14,1,17
744,15,4,0
744,16,1,7
744,17,17,2
744,18,0,3
744,19,0,6
744,20,4,0
744,21,2,5
744,22,7,0
744,23,1,4
744,24,0,0
744,25,0,0
745,0,5,34
745,1,0,19
745,2,0,17
745,3,14,3
745,4,2,17
745,5,0,3
745,6,5,34
745,7,0,7
745,8,2,18
745,9,8,0
745,10,2,25
745,11,0,1
745,12,2,3
745,13,1,16
745,14,1,21
745,15,1,3
745,16,0,8
745,17,1,19
745,18,0,4
745,19,0,9
745,20,1,3
745,21,0,8
745,22,1,7
745,23,0,7
745,24,0,0
745,25,0,0
746,0,0,3
746,1,0,2
746,2,2,0
746,3,0,1
746,4,0,2
746,5,0,0
746,6,3,0
746,7,0,0
746,8,2,0
746,9,1,0
746,10,1,1
746,11,1,0
746,12,1,0
746,13,1,1
746,14,0,3
746,15,0,0
746,16,0,1
746,17,0,2
746,18,0,0
746,19,1,0
746,20,0,0
746,21,0,1
746,22,1,0
746,23,1,0
746,24,0,0
746,25,0,0
747,0,0,3
747,1,0,2
747,2,2,0
747,3,0,2
747,4,0,2
747,5,0,0
747,6,3,0
747,7,0,0
747,8,2,0
747,9,1,0
747,10,0,2
747,11,1,0
747,12,1,0
747,13,0,2
747,14,0,3
747,15,0,0
747,16,0,1
747,17,0,2
747,18,0,0
747,19,0,1
747,20,0,0
747,21,0,1
747,22,1,0
747,23,1,0
747,24,0,0
747,25,0,0
748,0,0,3
748,1,0,3
748,2,2,0
748,3,0,2
748,4,0,2
748,5,0,0
748,6,3,0
748,7,0,0
748,8,2,0
748,9,1,0
748,10,0,2
748,11,1,0
748,12,1,0
748,13,0,2
748,14,0,2
748,15,0,0
748,16,0,1
748,17,0,1
748,18,0,0
748,19,0,1
748,20,0,0
748,21,0,1
748,22,1,0
748,23,0,0
748,24,0,0
748,25,0,0
749,0,3,0
749,1,3,0
749,2,0,2
749,3,1,0
749,4,2,0
749,5,0,0
749,6,0,3
749,7,0,0
749,8,0,2
749,9,1,0
749,10,2,0
749,11,0,1
749,12,0,1
749,13,2,0
749,14,3,0
749,15,0,0
749,16,1,0
749,17,2,0
749,18,0,0
749,19,1,0
749,20,0,0
749,21,1,0
749,22,0,1
749,23,0,0
749,24,0,0
749,25,0,0
750,0,3,0
750,1,3,0
750,2,1,1
750,3,2,0
750,4,2,0
750,5,0,1
750,6,0,3
750,7,0,0
750,8,0,1
750,9,0,1
750,10,2,0
750,11,0,0
750,12,0,1
750,13,2,0
750,14,3,0
750,15,0,0
750,16,1,0
750,17,2,0
750,18,0,0
750,19,1,0
750,20,0,0
750,21,1,0
750,22,0,1
750,23,0,1
750,24,0,0
750,25,0,0
751,0,3,0
751,1,3,0
751,2,0,2
751,3,2,0
751,4,2,0
751,5,0,0
751,6,0,3
751,7,0,0
751,8,0,2
751,9,0,1
751,10,2,0
751,11,0,1
751,12,0,1
751,13,2,0
751,14,3,0
751,15,0,0
751,16,1,0
751,17,2,0
751,18,0,0
751,19,1,0
751,20,0,0
751,21,1,0
751,22,0,1
751,23,1,0
751,24,0,0
751,25,0,0
752,0,3,0
752,1,3,0
752,2,1,1
752,3,1,0
752,4,2,0
752,5,0,0
752,6,0,3
752,7,0,0
752,8,0,2
752,9,1,0
752,10,2,0
752,11,0,0
752,12,0,1
752,13,2,0
752,14,3,0
752,15,0,0
752,16,1,0
752,17,2,0
752,18,0,0
752,19,1,0
752,20,0,0
752,21,1,0
752,22,0,0
752,23,0,1
752,24,0,0
752,25,0,0
753,0,2,0
753,1,3,0
753,2,0,2
753,3,1,0
753,4,2,0
753,5,0,0
753,6,0,3
753,7,0,0
753,8,0,1
753,9,0,1
753,10,2,0
753,11,0,1
753,12,0,0
753,13,2,0
753,14,3,0
753,15,0,0
753,16,1,0
753,17,2,0
753,18,0,0
753,19,1,0
753,20,0,0
753,21,0,0
753,22,0,1
753,23,0,0
753,24,0,0
753,25,0,0
754,0,3,0
754,1,3,0
754,2,0,2
754,3,2,0
754,4,2,0
754,5,0,0
754,6,0,3
754,7,0,0
754,8,0,0
754,9,0,1
754,10,2,0
754,11,0,1
754,12,0,1
754,13,2,0
754,14,3,0
754,15,0,0
754,16,1,0
754,17,1,0
754,18,0,0
754,19,1,0
754,20,0,0
754,21,0,0
754,22,0,1
754,23,0,0
754,24,0,0
754,25,0,0
755,0,3,0
755,1,3,0
755,2,2,0
755,3,2,0
755,4,2,0
755,5,0,1
755,6,0,0
755,7,0,0
755,8,0,2
755,9,0,1
755,10,2,0
755,11,0,0
755,12,0,1
755,13,2,0
755,14,3,0
755,15,0,0
755,16,1,0
755,17,2,0
755,18,0,0
755,19,1,0
755,20,0,0
755,21,1,0
755,22,0,0
755,23,0,1
755,24,0,0
755,25,0,0
756,0,3,0
756,1,2,0
756,2,0,1
756,3,1,0
756,4,2,0
756,5,0,0
756,6,0,3
756,7,0,0
756,8,0,2
756,9,1,0
756,10,2,0
756,11,0,1
756,12,0,1
756,13,2,0
756,14,3,0
756,15,0,0
756,16,1,0
756,17,2,0
756,18,0,0
756,19,1,0
756,20,0,0
756,21,1,0
756,22,0,1
756,23,0,1
756,24,0,0
756,25,0,0
757,0,3,0
757,1,3,0
757,2,0,2
757,3,1,0
757,4,2,0
757,5,0,0
757,6,0,3
757,7,0,0
757,8,0,2
757,9,0,1
757,10,2,0
757,11,0,1
757,12,0,1
757,13,2,0
757,14,3,0
757,15,0,0
757,16,1,0
757,17,2,0
757,18,0,0
757,19,1,0
757,20,0,0
757,21,1,0
757,22,0,0
757,23,0,1
757,24,0,0
757,25,0,0
758,0,6,42
758,1,0,29
758,2,8,13
758,3,5,23
758,4,3,30
758,5,3,1
758,6,46,0
758,7,5,0
758,8,24,7
758,9,8,0
758,10,2,39
758,11,0,0
758,12,3,6
758,13,1,20
758,14,1,40
758,15,6,1
758,16,0,9
758,17,16,8
758,18,0,6
758,19,1,10
758,20,2,6
758,21,0,13
758,22,8,0
758,23,0,5
758,24,0,0
758,25,0,0
759,0,40,7
759,1,29,0
759,2,15,6
759,3,23,5
759,4,28,4
759,5,2,2
759,6,0,44
759,7,0,5
759,8,9,22
759,9,0,8
759,10,40,2
759,11,0,0
759,12,5,4
759,13,17,3
759,14,38,1
759,15,1,5
759,16,9,0
759,17,10,14
759,18,6,0
759,19,10,1
759,20,6,2
759,21,13,0
759,22,0,8
759,23,6,1
759,24,0,1
759,25,0,0
760,0,41,6
760,1,29,0
760,2,15,6
760,3,22,6
760,4,29,5
760,5,1,3
760,6,0,44
760,7,0,5
760,8,10,21
760,9,0,8
760,10,40,2
760,11,0,1
760,12,5,4
760,13,19,2
760,14,39,0
760,15,2,5
760,16,9,0
760,17,10,13
760,18,6,0
760,19,10,1
760,20,6,2
760,21,13,0
760,22,0,8
760,23,6,1
760,24,0,1
760,25,0,0
761,0,47,4
761,1,30,0
761,2,4,18
761,3,24,6
761,4,33,2
761,5,2,2
761,6,1,52
761,7,0,6
761,8,8,20
761,9,0,8
761,10,39,1
761,11,0,0
761,12,3,6
761,13,22,0
761,14,40,1
761,15,6,1
761,16,8,1
761,17,26,2
761,18,6,0
761,19,11,0
761,20,6,2
761,21,12,0
761,22,0,8
761,23,8,2
761,24,0,1
761,25,0,0
762,0,50,1
762,1,30,0
762,2,5,19
762,3,23,5
762,4,33,2
762,5,2,2
762,6,1,52
762,7,0,7
762,8,8,19
762,9,8,0
762,10,39,1
762,11,0,0
762,12,4,5
762,13,24,0
762,14,41,1
762,15,7,0
762,16,9,0
762,17,25,2
762,18,6,0
762,19,11,0
762,20,6,2
762,21,12,0
762,22,0,8
762,23,9,1
762,24,0,1
762,25,0,0
763,0,45,6
763,1,30,0
763,2,5,19
763,3,15,10
763,4,31,4
763,5,1,3
763,6,0,53
763,7,0,7
763,8,5,20
763,9,0,8
763,10,40,1
763,11,0,0
763,12,4,6
763,13,22,1
763,14,42,0
763,15,1,6
763,16,8,0
763,17,10,18
763,18,6,0
763,19,11,0
763,20,6,2
763,21,12,0
763,22,0,8
763,23,9,1
763,24,0,1
763,25,0,0
764,0,48,4
764,1,30,0
764,2,6,17
764,3,23,7
764,4,31,3
764,5,2,2
764,6,1,51
764,7,0,6
764,8,8,19
764,9,0,8
764,10,40,1
764,11,0,0
764,12,4,6
764,13,24,1
764,14,41,1
764,15,2,5
764,16,9,0
764,17,29,0
764,18,6,0
764,19,11,0
764,20,6,2
764,21,12,0
764,22,0,8
764,23,9,1
764,24,0,1
764,25,0,0
765,0,49,4
765,1,30,0
765,2,6,18
765,3,18,12
765,4,32,2
765,5,1,3
765,6,0,52
765,7,0,6
765,8,7,22
765,9,0,8
765,10,39,3
765,11,0,0
765,12,6,4
765,13,24,2
765,14,42,0
765,15,2,5
765,16,9,0
765,17,8,22
765,18,6,0
765,19,10,1
765,20,6,2
765,21,12,0
765,22,0,8
765,23,9,1
765,24,0,1
765,25,0,0
766,0,49,3
766,1,30,0
766,2,6,18
766,3,22,8
766,4,31,3
766,5,1,3
766,6,0,53
766,7,0,7
766,8,7,22
766,9,0,7
766,10,40,2
766,11,0,0
766,12,4,6
766,13,24,1
766,14,42,0
766,15,2,5
766,16,9,0
766,17,12,15
766,18,6,0
766,19,11,0
766,20,6,2
766,21,12,0
766,22,0,8
766,23,9,1
766,24,0,1
766,25,0,0
767,0,51,2
767,1,30,0
767,2,6,18
767,3,23,7
767,4,32,3
767,5,1,3
767,6,0,53
767,7,0,7
767,8,7,22
767,9,7,0
767,10,40,2
767,11,0,0
767,12,5,5
767,13,26,0
767,14,42,0
767,15,4,3
767,16,9,0
767,17,11,16
767,18,6,0
767,19,11,0
767,20,6,2
767,21,12,0
767,22,0,8
767,23,9,1
767,24,0,0
767,25,0,0
768,0,48,4
768,1,29,0
768,2,6,18
768,3,22,8
768,4,31,3
768,5,1,3
768,6,0,53
768,7,0,7
768,8,7,21
768,9,0,8
768,10,40,2
768,11,0,0
768,12,4,6
768,13,24,2
768,14,42,0
768,15,2,4
768,16,9,0
768,17,14,15
768,18,6,0
768,19,11,0
768,20,6,2
768,21,12,0
768,22,0,8
768,23,9,1
768,24,0,0
768,25,0,0
769,0,3,45
769,1,0,29
769,2,17,6
769,3,6,23
769,4,2,30
769,5,3,1
769,6,51,0
769,7,7,0
769,8,19,6
769,9,8,0
769,10,1,39
769,11,0,0
769,12,6,4
769,13,1,24
769,14,0,41
769,15,3,2
769,16,0,9
769,17,2,24
769,18,0,6
769,19,1,7
769,20,2,6
769,21,0,9
769,22,8,0
769,23,0,9
769,24,0,1
769,25,0,0
770,0,45,4
770,1,30,0
770,2,5,18
770,3,22,9
770,4,31,3
770,5,1,3
770,6,0,49
770,7,0,6
770,8,6,20
770,9,0,7
770,10,42,1
770,11,0,0
770,12,5,5
770,13,22,1
770,14,40,1
770,15,2,4
770,16,8,0
770,17,21,7
770,18,6,0
770,19,11,0
770,20,5,2
770,21,13,0
770,22,0,7
770,23,9,0
770,24,0,1
770,25,0,0
771,0,49,4
771,1,30,0
771,2,5,19
771,3,21,11
771,4,30,5
771,5,1,3
771,6,0,52
771,7,0,7
771,8,8,21
771,9,0,8
771,10,41,2
771,11,0,0
771,12,4,6
771,13,24,2
771,14,41,0
771,15,2,5
771,16,9,0
771,17,13,16
771,18,6,0
771,19,11,0
771,20,6,2
771,21,13,0
771,22,0,8
771,23,9,1
771,24,0,1
771,25,0,0
772,0,52,1
772,1,30,0
772,2,7,17
772,3,24,8
772,4,33,2
772,5,2,2
772,6,0,52
772,7,0,6
772,8,8,21
772,9,8,0
772,10,41,1
772,11,0,0
772,12,4,5
772,13,26,0
772,14,42,0
772,15,6,1
772,16,9,0
772,17,26,3
772,18,6,0
772,19,11,0
772,20,6,2
772,21,13,0
772,22,0,8
772,23,9,1
772,24,0,1
772,25,0,0
773,0,50,3
773,1,30,0
773,2,6,17
773,3,25,7
773,4,32,2
773,5,1,3
773,6,1,52
773,7,0,7
773,8,7,21
773,9,0,8
773,10,41,1
773,11,0,0
773,12,4,5
773,13,26,0
773,14,41,0
773,15,1,6
773,16,9,0
773,17,26,4
773,18,6,0
773,19,11,0
773,20,6,2
773,21,13,0
773,22,0,8
773,23,9,1
773,24,0,1
773,25,0,0
774,0,46,7
774,1,30,0
774,2,7,16
774,3,19,13
774,4,31,3
774,5,1,3
774,6,0,52
774,7,0,7
774,8,7,20
774,9,0,8
774,10,41,1
774,11,0,0
774,12,4,6
774,13,25,1
774,14,41,0
774,15,2,5
774,16,9,0
774,17,12,16
774,18,6,0
774,19,10,1
774,20,6,2
774,21,13,0
774,22,0,8
774,23,9,1
774,24,0,1
774,25,0,0
775,0,49,4
775,1,30,0
775,2,6,18
775,3,22,9
775,4,31,3
775,5,1,3
775,6,0,52
775,7,0,6
775,8,7,20
775,9,0,8
775,10,41,1
775,11,0,0
775,12,4,6
775,13,25,1
775,14,42,0
775,15,2,5
775,16,9,0
775,17,14,15
775,18,6,0
775,19,11,0
775,20,6,2
775,21,13,0
775,22,0,8
775,23,9,1
775,24,0,0
775,25,0,0
776,0,0,7
776,1,0,4
776,2,2,0
776,3,1,2
776,4,1,4
776,5,1,0
776,6,7,0
776,7,1,0
776,8,3,0
776,9,1,0
776,10,0,3
776,11,0,0
776,12,0,2
776,13,2,1
776,14,0,3
776,15,1,0
776,16,0,1
776,17,2,2
776,18,0,1
776,19,0,1
776,20,0,1
776,21,0,1
776,22,1,0
776,23,0,0
776,24,0,0
776,25,0,0
777,0,0,7
777,1,0,4
777,2,1,0
777,3,1,1
777,4,1,4
777,5,1,0
777,6,6,0
777,7,1,0
777,8,4,0
777,9,1,0
777,10,0,3
777,11,1,0
777,12,0,2
777,13,1,2
777,14,0,3
777,15,1,0
777,16,1,0
777,17,0,2
777,18,0,1
777,19,1,0
777,20,0,1
777,21,0,0
777,22,1,0
777,23,0,1
777,24,0,0
777,25,0,0
778,0,0,7
778,1,0,4
778,2,1,0
778,3,1,1
778,4,0,4
778,5,1,0
778,6,1,0
778,7,0,0
778,8,0,0
778,9,1,0
778,10,0,3
778,11,1,0
778,12,0,2
778,13,1,3
778,14,0,3
778,15,1,0
778,16,0,1
778,17,2,2
778,18,0,1
778,19,1,0
778,20,0,0
778,21,0,0
778,22,0,0
778,23,0,1
778,24,0,0
778,25,0,0
779,0,7,0
779,1,4,0
779,2,0,3
779,3,1,1
779,4,4,1
779,5,0,0
779,6,0,7
779,7,0,1
779,8,0,4
779,9,0,1
779,10,3,0
779,11,0,0
779,12,2,0
779,13,3,1
779,14,5,0
779,15,0,1
779,16,0,1
779,17,1,3
779,18,1,0
779,19,0,1
779,20,1,0
779,21,0,0
779,22,0,1
779,23,0,0
779,24,0,0
779,25,0,0
780,0,1,6
780,1,0,4
780,2,1,1
780,3,0,3
780,4,0,5
780,5,0,0
780,6,0,5
780,7,1,0
780,8,1,3
780,9,1,0
780,10,0,3
780,11,0,1
780,12,1,1
780,13,2,2
780,14,0,4
780,15,0,1
780,16,0,1
780,17,1,1
780,18,0,1
780,19,0,1
780,20,0,1
780,21,0,1
780,22,0,0
780,23,0,1
780,24,0,0
780,25,0,0
781,0,46,1
781,1,1,24
781,2,1,18
781,3,9,17
781,4,6,22
781,5,0,2
781,6,1,45
781,7,0,7
781,8,7,17
781,9,8,0
781,10,0,29
781,11,1,0
781,12,9,1
781,13,3,20
781,14,31,5
781,15,5,1
781,16,6,4
781,17,2,16
781,18,1,3
781,19,5,2
781,20,4,2
781,21,2,6
781,22,0,8
781,23,4,6
781,24,0,0
781,25,0,0
782,0,45,0
782,1,1,28
782,2,2,17
782,3,8,15
782,4,8,19
782,5,0,3
782,6,1,44
782,7,0,7
782,8,10,19
782,9,8,0
782,10,0,32
782,11,1,0
782,12,6,1
782,13,3,18
782,14,10,23
782,15,5,0
782,16,4,4
782,17,3,22
782,18,3,2
782,19,8,0
782,20,6,1
782,21,3,7
782,22,0,7
782,23,2,8
782,24,0,0
782,25,0,0
783,0,1,44
783,1,24,3
783,2,17,1
783,3,14,11
783,4,17,8
783,5,3,0
783,6,42,0
783,7,7,0
783,8,18,7
783,9,0,7
783,10,30,2
783,11,1,0
783,12,1,7
783,13,16,2
783,14,28,3
783,15,1,5
783,16,4,4
783,17,23,3
783,18,1,2
783,19,0,6
783,20,4,1
783,21,7,0
783,22,7,0
783,23,4,2
783,24,0,0
783,25,0,0
784,0,44,0
784,1,24,1
784,2,18,2
784,3,19,2
784,4,21,1
784,5,0,4
784,6,0,42
784,7,0,7
784,8,22,4
784,9,8,0
784,10,29,1
784,11,1,0
784,12,3,4
784,13,14,1
784,14,26,0
784,15,4,0
784,16,5,2
784,17,21,0
784,18,5,0
784,19,6,0
784,20,6,0
784,21,8,0
784,22,7,0
784,23,5,1
784,24,0,0
784,25,0,0
785,0,39,9
785,1,28,0
785,2,24,0
785,3,25,4
785,4,26,0
785,5,2,2
785,6,47,0
785,7,7,1
785,8,27,1
785,9,0,8
785,10,36,0
785,11,0,1
785,12,6,2
785,13,22,0
785,14,26,2
785,15,6,1
785,16,8,1
785,17,27,0
785,18,1,3
785,19,10,1
785,20,6,1
785,21,13,0
785,22,8,0
785,23,5,1
785,24,0,0
785,25,0,0
786,0,42,0
786,1,26,0
786,2,17,0
786,3,24,0
786,4,30,0
786,5,2,0
786,6,41,0
786,7,7,0
786,8,22,0
786,9,0,8
786,10,32,1
786,11,1,0
786,12,9,0
786,13,18,0
786,14,30,1
786,15,6,1
786,16,10,0
786,17,26,0
786,18,6,0
786,19,7,0
786,20,3,0
786,21,9,0
786,22,8,0
786,23,6,0
786,24,0,0
786,25,0,0
787,0,38,2
787,1,25,0
787,2,18,0
787,3,24,0
787,4,26,0
787,5,2,0
787,6,41,0
787,7,7,0
787,8,24,0
787,9,8,0
787,10,31,1
787,11,1,0
787,12,5,0
787,13,16,0
787,14,29,0
787,15,7,0
787,16,8,0
787,17,23,0
787,18,2,0
787,19,9,0
787,20,1,0
787,21,8,0
787,22,6,0
787,23,8,0
787,24,0,0
787,25,0,0
788,0,51,1
788,1,28,3
788,2,22,1
788,3,30,0
788,4,25,3
788,5,4,0
788,6,52,0
788,7,6,1
788,8,27,1
788,9,8,0
788,10,30,2
788,11,1,0
788,12,9,0
788,13,24,1
788,14,33,3
788,15,8,0
788,16,9,0
788,17,25,2
788,18,5,0
788,19,10,0
788,20,3,1
788,21,10,1
788,22,8,0
788,23,8,0
788,24,1,0
788,25,0,0
789,0,41,9
789,1,31,0
789,2,3,19
789,3,23,9
789,4,12,17
789,5,1,3
789,6,0,51
789,7,0,8
789,8,14,15
789,9,0,8
789,10,37,1
789,11,0,1
789,12,7,2
789,13,21,4
789,14,36,2
789,15,0,8
789,16,5,4
789,17,13,15
789,18,3,2
789,19,11,0
789,20,0,7
789,21,11,2
789,22,8,0
789,23,10,0
789,24,0,1
789,25,0,0
790,0,44,5
790,1,31,0
790,2,6,18
790,3,22,7
790,4,21,9
790,5,2,0
790,6,42,5
790,7,0,8
790,8,24,5
790,9,0,8
790,10,32,1
790,11,1,0
790,12,7,2
790,13,18,1
790,14,30,1
790,15,1,6
790,16,5,2
790,17,24,4
790,18,4,0
790,19,8,1
790,20,6,1
790,21,12,0
790,22,8,0
790,23,7,0
790,24,0,1
790,25,0,0
791,0,38,3
791,1,1,20
791,2,2,16
791,3,8,7
791,4,5,19
791,5,2,2
791,6,2,39
791,7,0,7
791,8,22,1
791,9,0,8
791,10,4,21
791,11,0,1
791,12,8,2
791,13,8,8
791,14,3,17
791,15,5,0
791,16,7,1
791,17,3,15
791,18,4,0
791,19,2,6
791,20,3,1
791,21,9,0
791,22,5,2
791,23,3,2
791,24,0,0
791,25,0,0
792,0,35,0
792,1,20,0
792,2,14,3
792,3,11,1
792,4,21,1
792,5,2,2
792,6,0,36
792,7,0,6
792,8,4,13
792,9,8,0
792,10,20,1
792,11,0,1
792,12,7,1
792,13,13,0
792,14,15,2
792,15,3,1
792,16,8,0
792,17,21,0
792,18,5,0
792,19,6,0
792,20,2,2
792,21,8,0
792,22,0,8
792,23,4,0
792,24,0,0
792,25,0,0
793,0,3,28
793,1,0,17
793,2,0,15
793,3,3,11
793,4,1,20
793,5,0,4
793,6,0,35
793,7,0,3
793,8,1,18
793,9,8,0
793,10,1,21
793,11,0,1
793,12,2,7
793,13,4,8
793,14,0,19
793,15,0,5
793,16,0,9
793,17,0,15
793,18,0,5
793,19,1,5
793,20,0,3
793,21,0,7
793,22,0,7
793,23,0,3
793,24,0,0
793,25,0,0
794,0,0,34
794,1,0,15
794,2,13,2
794,3,1,11
794,4,0,19
794,5,0,1
794,6,1,29
794,7,0,3
794,8,1,9
794,9,1,6
794,10,1,17
794,11,0,1
794,12,2,5
794,13,0,13
794,14,0,16
794,15,6,0
794,16,0,8
794,17,0,16
794,18,0,4
794,19,0,4
794,20,0,1
794,21,0,6
794,22,5,2
794,23,0,5
794,24,0,0
794,25,0,0
795,0,4,44
795,1,27,1
795,2,6,19
795,3,21,8
795,4,27,3
795,5,1,3
795,6,50,2
795,7,0,8
795,8,23,6
795,9,0,8
795,10,31,3
795,11,0,1
795,12,1,9
795,13,17,5
795,14,34,3
795,15,4,3
795,16,6,3
795,17,27,3
795,18,2,2
795,19,9,2
795,20,5,2
795,21,12,0
795,22,8,0
795,23,7,3
795,24,0,0
795,25,0,0
796,0,1,38
796,1,0,19
796,2,0,19
796,3,0,20
796,4,1,16
796,5,1,2
796,6,1,38
796,7,0,8
796,8,2,18
796,9,7,0
796,10,0,27
796,11,0,0
796,12,0,8
796,13,0,20
796,14,0,22
796,15,0,4
796,16,0,5
796,17,0,13
796,18,0,4
796,19,1,4
796,20,0,7
796,21,0,6
796,22,0,6
796,23,0,6
796,24,0,0
796,25,0,0
797,0,42,2
797,1,26,0
797,2,22,0
797,3,24,0
797,4,28,0
797,5,3,0
797,6,40,0
797,7,7,0
797,8,25,1
797,9,0,8
797,10,34,0
797,11,1,0
797,12,8,0
797,13,20,1
797,14,23,1
797,15,6,0
797,16,7,0
797,17,21,0
797,18,2,0
797,19,8,1
797,20,5,0
797,21,8,0
797,22,7,0
797,23,5,0
797,24,0,0
797,25,0,0
798,0,38,3
798,1,19,1
798,2,21,0
798,3,21,0
798,4,23,0
798,5,2,0
798,6,41,0
798,7,8,0
798,8,20,2
798,9,0,8
798,10,33,0
798,11,1,0
798,12,9,0
798,13,17,0
798,14,27,1
798,15,4,0
798,16,7,0
798,17,20,0
798,18,4,0
798,19,6,1
798,20,5,0
798,21,6,0
798,22,6,0
798,23,8,0
798,24,0,0
798,25,0,0
799,0,43,2
799,1,25,0
799,2,20,1
799,3,24,0
799,4,26,0
799,5,3,0
799,6,48,0
799,7,6,1
799,8,24,0
799,9,0,8
799,10,27,0
799,11,1,0
799,12,5,0
799,13,15,1
799,14,28,1
799,15,6,0
799,16,8,0
799,17,25,0
799,18,4,0
799,19,8,1
799,20,6,0
799,21,9,0
799,22,7,0
799,23,8,0
799,24,0,0
799,25,0,0
800,0,48,1
800,1,27,0
800,2,25,0
800,3,31,0
800,4,30,1
800,5,3,1
800,6,4,49
800,7,0,7
800,8,22,5
800,9,0,8
800,10,36,0
800,11,1,0
800,12,9,0
800,13,23,0
800,14,34,1
800,15,7,0
800,16,10,0
800,17,26,0
800,18,5,0
800,19,9,0
800,20,7,1
800,21,7,0
800,22,6,1
800,23,9,0
800,24,0,0
800,25,0,0
801,0,43,2
801,1,28,0
801,2,19,2
801,3,21,2
801,4,26,0
801,5,4,0
801,6,42,0
801,7,5,0
801,8,21,1
801,9,0,8
801,10,32,0
801,11,1,0
801,12,8,0
801,13,22,1
801,14,29,0
801,15,7,0
801,16,9,0
801,17,24,0
801,18,6,0
801,19,7,1
801,20,7,0
801,21,11,0
801,22,8,0
801,23,4,0
801,24,1,0
801,25,0,0
802,0,44,0
802,1,27,0
802,2,19,1
802,3,23,1
802,4,28,1
802,5,2,2
802,6,0,49
802,7,0,7
802,8,6,23
802,9,8,0
802,10,30,1
802,11,0,1
802,12,9,1
802,13,22,0
802,14,30,0
802,15,5,2
802,16,6,0
802,17,24,0
802,18,5,0
802,19,8,0
802,20,6,1
802,21,5,0
802,22,0,8
802,23,8,0
802,24,0,0
802,25,0,0
803,0,41,3
803,1,25,0
803,2,7,14
803,3,25,0
803,4,24,0
803,5,3,0
803,6,49,0
803,7,6,0
803,8,26,0
803,9,8,0
803,10,29,1
803,11,1,0
803,12,7,0
803,13,18,0
803,14,29,0
803,15,7,0
803,16,9,0
803,17,23,0
803,18,5,0
803,19,6,1
803,20,7,0
803,21,6,0
803,22,8,0
803,23,8,0
803,24,0,0
803,25,0,0
804,0,1,47
804,1,26,1
804,2,24,1
804,3,16,6
804,4,24,3
804,5,2,1
804,6,50,0
804,7,8,0
804,8,21,4
804,9,0,8
804,10,29,3
804,11,1,0
804,12,6,2
804,13,13,7
804,14,27,3
804,15,5,2
804,16,7,2
804,17,23,1
804,18,0,5
804,19,8,0
804,20,3,2
804,21,10,0
804,22,6,0
804,23,6,1
804,24,0,0
804,25,0,0
805,0,45,0
805,1,28,0
805,2,24,0
805,3,28,0
805,4,31,0
805,5,3,0
805,6,48,0
805,7,0,7
805,8,27,0
805,9,8,0
805,10,39,0
805,11,1,0
805,12,8,0
805,13,24,0
805,14,32,1
805,15,7,0
805,16,10,0
805,17,26,0
805,18,4,0
805,19,8,0
805,20,8,0
805,21,7,0
805,22,6,0
805,23,8,0
805,24,0,0
805,25,0,0
806,0,44,2
806,1,22,0
806,2,17,0
806,3,21,0
806,4,25,1
806,5,2,0
806,6,44,0
806,7,1,3
806,8,23,0
806,9,0,8
806,10,21,0
806,11,1,0
806,12,8,0
806,13,15,1
806,14,28,0
806,15,6,1
806,16,9,0
806,17,21,0
806,18,3,0
806,19,8,0
806,20,6,0
806,21,10,0
806,22,7,0
806,23,9,0
806,24,0,0
806,25,0,0
807,0,43,0
807,1,25,0
807,2,19,1
807,3,16,0
807,4,25,0
807,5,3,0
807,6,41,0
807,7,7,1
807,8,26,0
807,9,8,0
807,10,29,0
807,11,1,0
807,12,6,0
807,13,18,0
807,14,35,1
807,15,7,0
807,16,8,0
807,17,23,0
807,18,4,0
807,19,9,0
807,20,8,0
807,21,11,0
807,22,8,0
807,23,6,0
807,24,0,0
807,25,0,0
808,0,0,43
808,1,0,24
808,2,2,17
808,3,3,17
808,4,0,24
808,5,2,0
808,6,39,0
808,7,6,0
808,8,17,5
808,9,0,8
808,10,0,26
808,11,1,0
808,12,1,5
808,13,0,16
808,14,1,33
808,15,3,2
808,16,0,7
808,17,1,16
808,18,0,2
808,19,0,8
808,20,2,6
808,21,0,8
808,22,8,0
808,23,0,5
808,24,0,0
808,25,0,0
809,0,0,41
809,1,3,23
809,2,3,15
809,3,4,12
809,4,0,27
809,5,2,0
809,6,24,0
809,7,6,0
809,8,21,5
809,9,0,8
809,10,2,28
809,11,1,0
809,12,3,5
809,13,1,16
809,14,0,34
809,15,5,2
809,16,2,3
809,17,1,20
809,18,0,2
809,19,0,6
809,20,1,5
809,21,1,10
809,22,6,0
809,23,0,5
809,24,0,0
809,25,0,0
810,0,2,45
810,1,0,25
810,2,12,7
810,3,17,4
810,4,5,20
810,5,1,2
810,6,47,0
810,7,8,0
810,8,22,4
810,9,0,8
810,10,2,29
810,11,1,0
810,12,3,3
810,13,1,22
810,14,1,39
810,15,6,1
810,16,1,6
810,17,3,21
810,18,0,3
810,19,0,9
810,20,2,5
810,21,1,8
810,22,7,0
810,23,0,4
810,24,0,0
810,25,0,0
811,0,38,10
811,1,31,0
811,2,5,18
811,3,25,5
811,4,28,4
811,5,0,4
811,6,5,45
811,7,0,7
811,8,19,7
811,9,0,8
